TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"9035104","Riftbound League of Legends Trading Card Game","Spiritforged","Breakneck Mech","","071/221","Uncommon","Heavily Played Foil","","","","","","0","",""
"9035105","Riftbound League of Legends Trading Card Game","Spiritforged","Breakneck Mech","","071/221","Uncommon","Damaged Foil","","","","","","0","",""
"9034719","Riftbound League of Legends Trading Card Game","Spiritforged","Brutalizer","","042/221","Uncommon","Near Mint","0.30","","1.7400","0.2500","","0","",""
"9034720","Riftbound League of Legends Trading Card Game","Spiritforged","Brutalizer","","042/221","Uncommon","Lightly Played","0.28","","1.7600","0.2700","","0","",""
"9034721","Riftbound League of Legends Trading Card Game","Spiritforged","Brutalizer","","042/221","Uncommon","Moderately Played","","","","","","0","",""
"9034722","Riftbound League of Legends Trading Card Game","Spiritforged","Brutalizer","","042/221","Uncommon","Heavily Played","","","","","","0","",""
"9034723","Riftbound League of Legends Trading Card Game","Spiritforged","Brutalizer","","042/221","Uncommon","Damaged","","","","","","0","",""
"9034724","Riftbound League of Legends Trading Card Game","Spiritforged","Brutalizer","","042/221","Uncommon","Near Mint Foil","1.02","","2.1800","0.6900","","0","",""
"9034725","Riftbound League of Legends Trading Card Game","Spiritforged","Brutalizer","","042/221","Uncommon","Lightly Played Foil","0.82","","2.2600","0.7700","","0","",""
"9034726","Riftbound League of Legends Trading Card Game","Spiritforged","Brutalizer","","042/221","Uncommon","Moderately Played Foil","","","","","","0","",""
"9034727","Riftbound League of Legends Trading Card Game","Spiritforged","Brutalizer","","042/221","Uncommon","Heavily Played Foil","","","","","","0","",""
"9034728","Riftbound League of Legends Trading Card Game","Spiritforged","Brutalizer","","042/221","Uncommon","Damaged Foil","","","","","","0","",""
"9035056","Riftbound League of Legends Trading Card Game","Spiritforged","Bubble Bot","","062/221","Common","Near Mint","0.06","","1.5000","0.0100","","0","",""
"9035057","Riftbound League of Legends Trading Card Game","Spiritforged","Bubble Bot","","062/221","Common","Lightly Played","0.05","","1.5400","0.0500","","0","",""
"9035058","Riftbound League of Legends Trading Card Game","Spiritforged","Bubble Bot","","062/221","Common","Moderately Played","","","1.9800","0.4900","","0","",""
"9035059","Riftbound League of Legends Trading Card Game","Spiritforged","Bubble Bot","","062/221","Common","Heavily Played","","","1.9800","0.4900","","0","",""
"9035060","Riftbound League of Legends Trading Card Game","Spiritforged","Bubble Bot","","062/221","Common","Damaged","","","1.9800","0.4900","","0","",""
"9035061","Riftbound League of Legends Trading Card Game","Spiritforged","Bubble Bot","","062/221","Common","Near Mint Foil","0.17","","1.5800","0.0900","","0","",""
"9035062","Riftbound League of Legends Trading Card Game","Spiritforged","Bubble Bot","","062/221","Common","Lightly Played Foil","0.25","","1.7300","0.2400","","0","",""
"9035063","Riftbound League of Legends Trading Card Game","Spiritforged","Bubble Bot","","062/221","Common","Moderately Played Foil","","","","","","0","",""
"9035064","Riftbound League of Legends Trading Card Game","Spiritforged","Bubble Bot","","062/221","Common","Heavily Played Foil","","","","","","0","",""
"9035065","Riftbound League of Legends Trading Card Game","Spiritforged","Bubble Bot","","062/221","Common","Damaged Foil","","","","","","0","",""
"9026840","Riftbound League of Legends Trading Card Game","Spiritforged","Buhru Captain","","091/221","Common","Near Mint","0.05","","1.5000","0.0100","","0","",""
"9026841","Riftbound League of Legends Trading Card Game","Spiritforged","Buhru Captain","","091/221","Common","Lightly Played","0.05","","1.5400","0.0500","","0","",""
"9026842","Riftbound League of Legends Trading Card Game","Spiritforged","Buhru Captain","","091/221","Common","Moderately Played","","","1.9800","0.4900","","0","",""
"9026843","Riftbound League of Legends Trading Card Game","Spiritforged","Buhru Captain","","091/221","Common","Heavily Played","","","1.9800","0.4900","","0","",""
"9026844","Riftbound League of Legends Trading Card Game","Spiritforged","Buhru Captain","","091/221","Common","Damaged","","","1.9800","0.4900","","0","",""
"9026845","Riftbound League of Legends Trading Card Game","Spiritforged","Buhru Captain","","091/221","Common","Near Mint Foil","0.17","","1.5200","0.0300","","0","",""
"9026846","Riftbound League of Legends Trading Card Game","Spiritforged","Buhru Captain","","091/221","Common","Lightly Played Foil","0.25","","1.5900","0.1000","","0","",""
"9026847","Riftbound League of Legends Trading Card Game","Spiritforged","Buhru Captain","","091/221","Common","Moderately Played Foil","","","","","","0","",""
"9026848","Riftbound League of Legends Trading Card Game","Spiritforged","Buhru Captain","","091/221","Common","Heavily Played Foil","","","","","","0","",""
"9026849","Riftbound League of Legends Trading Card Game","Spiritforged","Buhru Captain","","091/221","Common","Damaged Foil","","","1.6400","0.1500","","0","",""
"9037611","Riftbound League of Legends Trading Card Game","Spiritforged","Bushwhack","","004/221","Common","Near Mint","0.10","","1.5000","0.0100","","0","",""
"9037612","Riftbound League of Legends Trading Card Game","Spiritforged","Bushwhack","","004/221","Common","Lightly Played","0.07","","1.5200","0.0100","","0","",""
"9037613","Riftbound League of Legends Trading Card Game","Spiritforged","Bushwhack","","004/221","Common","Moderately Played","","","1.7400","0.2500","","0","",""
"9037614","Riftbound League of Legends Trading Card Game","Spiritforged","Bushwhack","","004/221","Common","Heavily Played","","","1.9800","0.4900","","0","",""
"9037615","Riftbound League of Legends Trading Card Game","Spiritforged","Bushwhack","","004/221","Common","Damaged","","","1.9800","0.4900","","0","",""
"9037616","Riftbound League of Legends Trading Card Game","Spiritforged","Bushwhack","","004/221","Common","Near Mint Foil","0.23","","1.5600","0.0700","","0","",""
"9037617","Riftbound League of Legends Trading Card Game","Spiritforged","Bushwhack","","004/221","Common","Lightly Played Foil","0.23","","1.5600","0.0600","","0","",""
"9037618","Riftbound League of Legends Trading Card Game","Spiritforged","Bushwhack","","004/221","Common","Moderately Played Foil","","","","","","0","",""
"9037619","Riftbound League of Legends Trading Card Game","Spiritforged","Bushwhack","","004/221","Common","Heavily Played Foil","","","","","","0","",""
"9037620","Riftbound League of Legends Trading Card Game","Spiritforged","Bushwhack","","004/221","Common","Damaged Foil","","","","","","0","",""
"9026881","Riftbound League of Legends Trading Card Game","Spiritforged","Called Shot","","122/221","Common","Near Mint","0.10","","1.5000","0.0100","","0","",""
"9026882","Riftbound League of Legends Trading Card Game","Spiritforged","Called Shot","","122/221","Common","Lightly Played","0.11","","1.5100","0.0200","","0","",""
"9026883","Riftbound League of Legends Trading Card Game","Spiritforged","Called Shot","","122/221","Common","Moderately Played","0.45","","1.7400","0.2500","","0","",""
"9026884","Riftbound League of Legends Trading Card Game","Spiritforged","Called Shot","","122/221","Common","Heavily Played","","","1.9800","0.4900","","0","",""
"9026885","Riftbound League of Legends Trading Card Game","Spiritforged","Called Shot","","122/221","Common","Damaged","","","1.9800","0.4900","","0","",""
"9026886","Riftbound League of Legends Trading Card Game","Spiritforged","Called Shot","","122/221","Common","Near Mint Foil","0.41","","1.5800","0.0900","","0","",""
"9026887","Riftbound League of Legends Trading Card Game","Spiritforged","Called Shot","","122/221","Common","Lightly Played Foil","1.60","","1.5800","0.0900","","0","",""
"9026888","Riftbound League of Legends Trading Card Game","Spiritforged","Called Shot","","122/221","Common","Moderately Played Foil","","","","","","0","",""
"9026889","Riftbound League of Legends Trading Card Game","Spiritforged","Called Shot","","122/221","Common","Heavily Played Foil","","","","","","0","",""
"9026890","Riftbound League of Legends Trading Card Game","Spiritforged","Called Shot","","122/221","Common","Damaged Foil","","","","","","0","",""
"9139616","Riftbound League of Legends Trading Card Game","Spiritforged","Calm Rune","","R02","Common","Near Mint","0.14","","1.5700","0.0800","","0","",""
"9139617","Riftbound League of Legends Trading Card Game","Spiritforged","Calm Rune","","R02","Common","Lightly Played","0.11","","1.5900","0.1000","","0","",""
"9139618","Riftbound League of Legends Trading Card Game","Spiritforged","Calm Rune","","R02","Common","Moderately Played","","","1.9800","0.4900","","0","",""
"9139619","Riftbound League of Legends Trading Card Game","Spiritforged","Calm Rune","","R02","Common","Heavily Played","","","1.9800","0.4900","","0","",""
"9139620","Riftbound League of Legends Trading Card Game","Spiritforged","Calm Rune","","R02","Common","Damaged","","","1.9800","0.4900","","0","",""
"9139842","Riftbound League of Legends Trading Card Game","Spiritforged","Calm Rune (R02a)","","R02a","Showcase","Near Mint Foil","6.54","","6.2800","6.2800","0","0","5.9900",""
"9139843","Riftbound League of Legends Trading Card Game","Spiritforged","Calm Rune (R02a)","","R02a","Showcase","Lightly Played Foil","7.07","","8.4800","7.1700","","0","",""
"9139844","Riftbound League of Legends Trading Card Game","Spiritforged","Calm Rune (R02a)","","R02a","Showcase","Moderately Played Foil","","","","","","0","",""
"9139845","Riftbound League of Legends Trading Card Game","Spiritforged","Calm Rune (R02a)","","R02a","Showcase","Heavily Played Foil","6.00","","","","","0","",""
"9139846","Riftbound League of Legends Trading Card Game","Spiritforged","Calm Rune (R02a)","","R02a","Showcase","Damaged Foil","","","","","","0","",""
"9164739","Riftbound League of Legends Trading Card Game","Spiritforged","Calm Rune (R02b)","","R02b","Promo","Near Mint Foil","17.80","","16.8100","15.5000","","0","",""
"9164740","Riftbound League of Legends Trading Card Game","Spiritforged","Calm Rune (R02b)","","R02b","Promo","Lightly Played Foil","14.09","","17.5000","17.5000","","0","",""
"9164741","Riftbound League of Legends Trading Card Game","Spiritforged","Calm Rune (R02b)","","R02b","Promo","Moderately Played Foil","15.00","","","","","0","",""
"9164742","Riftbound League of Legends Trading Card Game","Spiritforged","Calm Rune (R02b)","","R02b","Promo","Heavily Played Foil","","","","","","0","",""
"9164743","Riftbound League of Legends Trading Card Game","Spiritforged","Calm Rune (R02b)","","R02b","Promo","Damaged Foil","8.00","","","","","0","",""
"9036074","Riftbound League of Legends Trading Card Game","Spiritforged","Card Sharp","","081/221","Rare","Near Mint Foil","0.25","","1.6200","0.1300","","0","",""
"9036075","Riftbound League of Legends Trading Card Game","Spiritforged","Card Sharp","","081/221","Rare","Lightly Played Foil","0.29","","1.7200","0.2300","","0","",""
"9036076","Riftbound League of Legends Trading Card Game","Spiritforged","Card Sharp","","081/221","Rare","Moderately Played Foil","0.39","","","","","0","",""
"9036077","Riftbound League of Legends Trading Card Game","Spiritforged","Card Sharp","","081/221","Rare","Heavily Played Foil","","","","","","0","",""
"9036078","Riftbound League of Legends Trading Card Game","Spiritforged","Card Sharp","","081/221","Rare","Damaged Foil","","","","","","0","",""
"9139621","Riftbound League of Legends Trading Card Game","Spiritforged","Chaos Rune","","R05","Common","Near Mint","0.14","","1.5300","0.0400","","0","",""
"9139622","Riftbound League of Legends Trading Card Game","Spiritforged","Chaos Rune","","R05","Common","Lightly Played","0.12","","1.5900","0.1000","","0","",""
"9139623","Riftbound League of Legends Trading Card Game","Spiritforged","Chaos Rune","","R05","Common","Moderately Played","","","1.9800","0.4900","","0","",""
"9139624","Riftbound League of Legends Trading Card Game","Spiritforged","Chaos Rune","","R05","Common","Heavily Played","","","1.9800","0.4900","","0","",""
"9139625","Riftbound League of Legends Trading Card Game","Spiritforged","Chaos Rune","","R05","Common","Damaged","","","1.9800","0.4900","","0","",""
"9139867","Riftbound League of Legends Trading Card Game","Spiritforged","Chaos Rune (R05a)","","R05a","Showcase","Near Mint Foil","7.20","","7.1500","5.6600","","0","",""
"9139868","Riftbound League of Legends Trading Card Game","Spiritforged","Chaos Rune (R05a)","","R05a","Showcase","Lightly Played Foil","6.89","","9.9300","8.9400","","0","",""
"9139869","Riftbound League of Legends Trading Card Game","Spiritforged","Chaos Rune (R05a)","","R05a","Showcase","Moderately Played Foil","4.00","","","","","0","",""
"9139870","Riftbound League of Legends Trading Card Game","Spiritforged","Chaos Rune (R05a)","","R05a","Showcase","Heavily Played Foil","","","","","","0","",""
"9139871","Riftbound League of Legends Trading Card Game","Spiritforged","Chaos Rune (R05a)","","R05a","Showcase","Damaged Foil","","","","","","0","",""
"9166609","Riftbound League of Legends Trading Card Game","Spiritforged","Chaos Rune (R05b)","","R05b","Promo","Near Mint Foil","18.07","","17.8100","16.5000","","0","",""
